id	artist	song	album_name
1nhSgP8dR5O8xEKg	Ride	Black Nite Crash	Tarantula (Expanded)
1nluAgAtCW9YJOn5	Aerosmith	Make It	Aerosmith
1nzxan7gzSjP5y5p	Powerwolf	Coleus Sanctus	Preachers Of The Night
1oO29RDo0cdUTIdu	Robbie Williams	No Regrets	I've Been Expecting You
1ohEHUJWfK6JcIhs	Meshuggah	In Death - Is Death	Catch Thirty Three
1p3mjapyTGpNckqf	Connie Converse	Trouble	How Sad, How Lovely
1pxcWRpzzFu8X0mY	Donna Summer	On My Honor	Bad Girls
1q4aW350Z3iqaaFy	Britney Spears	I've Just Begun (Having My Fun)	Greatest Hits: My Prerogative
1q9FCk9oVeEUWgYb	Robbie Williams	Greenlight	Under The Radar, Vol. 1
1qluGJ0X2Pag5vwj	King Gizzard & The Lizard Wizard	Greenhouse Heat Death	Gumboot Soup
1r0ED6MCZ1F5eOX6	Friday Night Plans	Plastic Love	Plastic Love
1roBTq4qKloQ3rRO	Chico Buarque	O Meu Amor	The Essential Chico Buarque
1rpgPh4SXOonbuWV	Foxes	Youth - Adventure Club Remix	Youth (Adventure Club Remix)
1sIMp75OJzv0xMTq	Suzanne Vega	The Queen And The Soldier	Suzanne Vega
1shnotxlCl1jutxH	Joe Bataan	Gypsy Woman	Under The Streetlamps: Anthology 1967-72
1sptE8wT5XvOvHlW	Craft	Again	White Noise and Black Metal
1tEf6O41jtSWsXKO	Buke and Gase	Houdini Crush	General Dome
1u3dfJg7WTsoJkuF	Woods of Ypres	Distractions of Living Alone	Woods III: Deepest Roots And Darkest Blues
1uTlmrLxB4l9vLgh	LUNA SEA	BROKEN	LUV
1uuJTwIZiHWjz5as	Cyril Hahn	Perfect Form	Perfect Form EP
1v4kyZpIvuCVoBJo	Paloma Faith	Romance Is Dead	Do You Want The Truth Or Something Beautiful?
1vrJA8cyJgnCFvB8	Prince	New Power Generation	Parade - Music From The Motion Picture Under The Cherry Moon
1vvsIb060YXCfIjH	Animal Collective	The Purple Bottle	Feels
1w3guEJJ8gzmjxV1	Bring Me the Horizon	Empire (Let Them Sing)	Sempiternal (Deluxe Edition)
1wCHJrpVFFoxYRz9	The Weeknd	Valerie	Trilogy
1wRlf4R1YIVjYf7v	Spice Girls	Headlines (Friendship Never Ends)	Headlines (Friendship Never Ends)
1wjM4diroRpjlXM6	R.E.M.	How the West Was Won and Where It Got Us	New Adventures In Hi-Fi
1xZcHK7vFZsfYEqB	Delain	Virtue And Vice	April Rain
1xpEf9aXaiNQjx4O	Mr. Bungle	The Air-Conditioned Nightmare	California
1xw2y8CV5IZuBSiH	Snoop Dogg	Tha Shiznit	Doggystyle
1xyy5HfCUS91Smd1	Sheryl Crow	I Want You Back	100 Miles From Memphis
1yD7beXgdNjMQCsJ	Sade	Jezebel	The Best Of Sade
1yzsJ5tgSom3krV1	Dälek	A Beast Caged	Absence
1z9tYIGoy19wWctE	Rivers of Nihil	Where Owls Know My Name	Where Owls Know My Name
1zSnjXmC4fTHSAbC	Cradle of Filth	Hallowed Be Thy Name	Lovecraft & Witch Hearts
1zaD50U5nzjVJ0DZ	ABC	The Look Of Love - Pt. 1	The Lexicon Of Love
1zbSgeJMeS6dOiSJ	Wild Nothing	Nocturne	Nocturne
1zs9IEIPaBcdNXbN	Harry Styles	From the Dining Table	Harry Styles
1zvDQm3OpfkzIgMM	Loreena McKennitt	The Death Of Queen Jane	The Wind That Shakes The Barley
20EFY8ozh8H7b4eA	Asking Alexandria	Alerion	Stand Up And Scream
20zr6H3cRMCmQpEB	Ashlee Simpson	Dancing Alone	I Am Me
216bpq8zsZ51JLA2	The Neighbourhood	Everybody's Watching Me (Uh Oh)	I Love You.
21YjPH9ojuhwM4rF	Planet Hemp	Mantenha O Respeito	Usuário
22aVxYIwhYQb4mhH	Jonas Brothers	Underdog	It's About Time
22ueZuGJzNcqpXW7	The Kills	Black Balloon	Midnight Boom
24fHFgXbY23gpRzV	Dominic Fike	Socks	Don't Forget About Me, Demos
24uuuBUgM7rjA0nq	Eros Ramazzotti	Una Emocion Para Siempre	9 (Spanish Version)
25DHlgtyST39tV4P	The Maine	Inside Of You	Black & White (Deluxe)
25nVhkWoblQ77VRo	Mark Ronson	Uptown Funk (feat. Bruno Mars)	Uptown Special
26qIUXwV1F6xBcvK	The Ting Tings	We Started Nothing	We Started Nothing
284kgEVcOepKNfBO	Novos Baianos	Mistério do Planeta	Acabou Chorare
292O6dgyllt1CLjf	Father John Misty	Now I'm Learning to Love the War	Fear Fun
29Hb4oJCgAJKgLjk	Rita Ora	Roc the Life	Spotify Sessions
29aiuKxb44XIiRZ3	Electric Light Orchestra	Roll Over Beethoven	Electric Light Orchestra II
29oADILKxhOHvgvQ	Lucy Dacus	Troublemaker Doppelgänger	No Burden
2AHR2TCIGaNvvjpq	Cat Stevens	Miles From Nowhere	Tea For The Tillerman (Remastered)
2AOZK12SS4jqN0Vu	The Seahorses	Blinded By The Sun	Do It Yourself
2AftLTtfpsHexjJQ	Björk	Possibly Maybe (Live)	Post Live
2AxgKqgzFlb3MeB8	X-Ray Spex	The Day the World Turned Day-Glo	Germ Free Adolescents: The Anthology
2Az0PKVYczGuQejd	Cyndi Lauper	Three Ships	Merry Christmas...Have A Nice Life
2B3cnBNlwOcc5eYd	The Cramps	Garbageman	Off The Bone
2BV4bjI8gRrvKrrr	Taste	What's Going On	On The Boards
2CJ1Jent15MZxXMP	Jason Aldean	Any Ol' Barstool	They Don't Know
2CpsByi1nc1Qne1A	Sin Bandera	Hoy El Aire Huele A Ti	Pasado
2DbsZpmBdOjdWHbG	Wamdue Project	King of My Castle	King of My Castle (Nicola Fasano & Steve Forest Mixes)
2DzH4UK2syMTLAfz	St. Lucia	Walking Away	Hyperion
2Eq0Cyq1kHolcj0N	Of Mice & Men	Defy	Defy
2FNongR2nPhLiJCM	Cher	My Song (Too Far Gone)	Take Me Home
2FYQL2dIN8aWb0dC	Ministry	The Missing	Land Of Rape and Honey
2GDSu2Jc8MvJXwYy	Quelynah	Linda, Louca, Leve e Solta	Quelynah
2Gh46yHeXHH3IYUM	Venetian Snares	Öngyilkos vasárnap	Rossz Csillag Alatt Született
2H91WLAd7ZZJvAiw	Robin Thicke	Lost Without U	The Evolution of Robin Thicke
2HJm8jMhcW462w0r	The Microphones	Karl Blau	It Was Hot, We Stayed in the Water
2HceDzG53j9404OD	Slayer	Captor Of Sin	Live Undead / Haunting the Chapel
2Hg2uAW57l5GJOKF	Simon & Garfunkel	Peggy-O	Wednesday Morning, 3 A.M.
2Hv8MxyHkUkyzbCi	She & Him	Ridin' in My Car	Volume Two
2IZjV6srFH5YXkFr	Bausa	Was du Liebe nennst	Was Du Liebe nennst
2K0JDCBAlEvRXqrl	dEUS	Everybody's Weird	The Ideal Crash
2K1SfANKQR6RJHNN	The Emotions	Blind Alley	So I Can Love You / Untouched
2K6Qu0OAaz2bJMWU	Legião Urbana	Daniel na Cova dos Leões	Dois
2Kcdqzsv695sXQ1J	Jimmy Eat World	Christmas Card	Clarity (Expanded Edition)
2KlTtldY45koDK06	Moby	The Perfect Life	Innocents
2Lkz2Lf8puuF1Kka	Beyoncé	Ave Maria	I AM...SASHA FIERCE
2N8dziB2ZmsefUHv	Placebo	Special Needs	Sleeping With Ghosts
2NUqci8Rzav9LrRp	Kelly Rowland	Daylight	Ms. Kelly: Diva Deluxe
2NYvBPeQjk7Er7zG	James Blunt	I Really Want You	All The Lost Souls
2Ovg8rNWZrd8cUdB	Animal Collective	Lablakely Dress	Hollinndagain
2PEzaCUrxiYw8GPM	Texas	I'll See It Through	Careful What You Wish For
2PGRMLWedIL3POUd	Boston	A Man I'll Never Be	Don't Look Back
2PN0XvpvsvSJzB4M	The Cars	It's All I Can Do	Candy-O
2PW5Sut3iCaRpdkS	Fifth Harmony	He Like That	Fifth Harmony
2Q44O3s5OQrptQ3Z	Regina Spektor	Human of the Year	Far
2QOcB4UStpA4QbJH	IAMX	Your Joy Is My Low	Kiss + Swallow
2Qc6071xvfhWH2T2	Mitski	Liquid Smooth	Lush
2QjBaiCeX5bxuQm3	Florrie	Begging Me	Experiments
2RAfk7Tehx5ScSNx	Within Temptation	Our Solemn Hour	The Heart of Everything
2RCiXlqfzBgsPjRp	Ghostemane	Euronymous	Plagues
2ROOBr3KX6LU7qa4	Paradise Lost	In All Honesty	Host Remastered
2RgPyroR10XSHhEt	Jorge Ben Jor	Mas, Que Nada!	Samba Esquema Novo
2Rq61NDi5hsFLt4z	Beyoncé	Pretty Hurts	BEYONCÉ [Platinum Edition]
2S48l4G2bEbg9F9z	Atlas Sound	Terra Incognita	Parallax
2UQDH1jJYRCjQ9sY	Turnover	New Scream	Peripheral Vision
2UbyfJ2ads4YvskN	Billy Joel	Tell Her About It	An Innocent Man
2Ug2BJtfpP8ZCBEE	Septicflesh	Sangreal	Communion
2UjZzIZjJjFm9Efw	Cornelia Murr	Man On My Mind	Lake Tear of the Clouds
2UozOVTCtNFcy0Ml	Franz Ferdinand	Tell Her Tonight	Franz Ferdinand
2Uy2gQDqnTzxyDzK	Prince Buster	One Step Beyond	Ska and Rocksteady Collection, Vol. 1
2VlKYw5QIFuFdxZx	Steely Dan	The Boston Rag	Countdown To Ecstasy
2W3VykgHAXYYFcKz	Miley Cyrus	Something About Space Dude	Miley Cyrus & Her Dead Petz
2WOoEGS0x26qywpx	Aerosmith	You See Me Crying	Toys In The Attic
2WpP3K6hVKeITVvv	Carrie Underwood	Kingdom	Cry Pretty
2WxqYjCRRfIYHt42	Sex Pistols	Pretty Vacant	Never Mind The Bollocks, Here's The Sex Pistols
2X8q9y8K8F0lVZX4	Chimaira	Resurrection	Resurrection
2XJdZugpTcct6ziR	The Alan Parsons Project	The Voice	I Robot (Expanded Edition)
2XPvmbsuT9uPeYos	Baccara	Parlez-vous francais?	70s, Los Años Jovenes: Dias de Disco
2XyyURUsZsPTJet6	Mac Miller	S.D.S.	Watching Movies with the Sound Off (Deluxe Edition)
2YMhCsXXNlDpuuGU	Twin Atlantic	Crash Land	Free (Deluxe)
2YaecGg26VXHCD2n	Empire of the Sun	Without You	Walking On A Dream (10th Anniversary Edition)
2Z6ljMdS9NeOZzhK	Thy Catafalque	Az eső, az eső, az eső	Rengeteg
2ZFMLcQ9rWNndcLi	Jane Weaver	Don't Take My Soul	The Silver Globe
2a1wF8IWQN3Fz9TQ	Alizée	À quoi rêve une jeune fille	Gourmandises
2a6VfAbXRasLuJMC	The Beatles	Words of Love	Beatles For Sale (Remastered)
2ar1NoamebhRidi2	ABBA	Se Me Esta Escapando	"Oro ""Grandes Exitos"""
2bPvsQFjAlyF8cu0	Lynch Mob	Wicked Sensation	Wicked Sensation
2btvaaxMyGuMNTxy	Skank	Esquecimento	Velocia
2bwgz8B9gKgQHjXu	The Smiths	The Headmaster Ritual	Meat Is Murder
2cF7HdTqbIb5bw4S	The Damned	I Feel Alright	Damned Damned Damned
2cIypWW3JOKbAgEt	Asking Alexandria	I Won't Give In	The Black
2cakaYqDKReBW2Fm	Antimatter	Everything You Know Is Wrong	Lights Out
2dpECooyZ5rE45eq	Semisonic	Secret Smile	Feeling Strangely Fine (20th Anniversary Edition)
2dpt2co1mEnglsnT	Zara Larsson	TG4M	So Good
2dwL65FiHCX9k4Yr	Sharon Van Etten	Break Me	Are We There
2e57QD3VxrKDiCYG	Hilary Duff	Workin' It Out	Metamorphosis
2eKEeOfxNK4bxQp0	Paradise Lost	Solitary One	Tragic Idol
2eREUs8hwNGjulGn	Legião Urbana	Quando Você Voltar	A Tempestade
2ekVWpFnEgAWatng	Charly Bliss	Heaven	Heaven
2ey8YrBxK51rFJUO	The Killers	Forget About What I Said	Day & Age (Bonus Tracks)
2f72N3aUrcGbVsm6	All Time Low	To Live and Let Go	Don't Panic
2gEq8ocry6T8fyFv	Katy Perry	Waking Up in Vegas	One Of The Boys
2gOZemjNMZI3P69O	Janet Jackson	Take Care	20 Y.O.
2gjrEJwKDbG4lReJ	Twisted Sister	Stay Hungry	Stay Hungry
2hbTGsG76xv4qN6q	Northside	Shall We Take A Trip?	Chicken Rhythms
2hwKURB3KmwZawRT	The Hives	You Dress Up For Armageddon	The Black And White Album
2iTNj8IfvQ8BTatH	Goo Goo Dolls	Big Machine	Gutterflower
2iYRelCCfGkKxQOS	The Cranberries	Shattered	Bury The Hatchet
2igfAw9AhLR0YgaB	Deerhunter	Duplex Planet	Fading Frontier
2jdQeGF0Ytl22OTY	Little Mix	A Different Beat	Salute (The Deluxe Edition)
2jfZWc9gcwcDIpI9	Jennifer Lopez	Good Hit	LOVE? (Deluxe Edition)
2ju6Tr3mAUMqJs9j	Last Dinosaurs	Andy	In A Million Years (Tour Edition)
2jvSAsrqAkvOxF2t	Torres	Jealousy and I	Torres
2k4cQBpqtPWBltat	Blue Öyster Cult	This Ain't the Summer of Love	Agents Of Fortune
2knCAWRqPtjPPoAU	Asking Alexandria	I Am One	Asking Alexandria
2leXj50v1cWMcYVW	The Pigeon Detectives	Romantic Type	Wait for Me
2ln9uBuZQ9VFslZv	Chairlift	Show U Off	Moth
2mFJCc2CRmchu6pr	Chapterhouse	If You Want Me	Whirlpool (Expanded Edition)
2mI7UEA1eQj7bfPn	Slayer	Black Magic	Show No Mercy
2mXuTlLuoHG7Xgrt	Meghan Trainor	Walkashame	Title (Deluxe)
2mc0BbRCeMPz5iU3	Devin Townsend	Planet Smasher	Ziltoid the Omniscient
2o7MGx76pkt26THN	Linkin Park	War	The Hunting Party
2obGcG5LsnmNynxI	The Dillinger Escape Plan	Endless Endings	Option Paralysis
2owsOesF77LYk0fq	Queen	The Fairy Feller's Master-Stroke	Queen II (Deluxe Remastered Version)
2p7OjQAWbWDAsjhO	Soundgarden	Black Rain	Telephantasm
2q5uUiCFlvgURwAj	Sacrilege	At Death's Door	Behind the Realms of Madness (Reissue)
2qwN2iYjxLuJdKLz	Wang Chung	Fire In The Twilight	The Breakfast Club
2qxOn906ReTdyxk5	Lupe Fiasco	Deliver	Tetsuo & Youth
2r4vxtHw5W0Fqw2x	U2	Red Hill Mining Town	The Joshua Tree (Super Deluxe)
2r97VSBAB8dIJOG6	Bob Seger	Ramblin' Gamblin' Man	Ramblin' Gamblin' Man
2rQiu54zZBs5Dmmi	2Pac	Heartz Of Men	All Eyez On Me
2rbwvI5RH2avdDbf	Linkin Park	Powerless	LIVING THINGS
2ruI2rTm6JN17Zkm	Totally Enormous Extinct Dinosaurs	Your Love	Trouble
2s9E0x9urAVoqUwx	Annisokay	Escalators	Arms
2sPhTCourKP3kNBG	Chico Buarque	Porque Era Ela, Porque Era Eu	Carioca
2sVmKXIvO8cARIF8	Michel Teló	Ai se eu te pego	Na Balada (Ao Vivo)
2sdQCGP6CA6lXcmj	Pia Mia	Mr. President	The Gift
2sumVAHNZXmsrZsO	Stereo Total	Wir tanzen im 4-eck	Musique Automatique
2t6cSjrfZqqXJqhv	Sepultura	Arise - Reissue	Arise (Reissue)
2tCiohnRFkJrnof8	Devin Townsend	Canada	Terria
2uoKQYOZa21Ll3Qc	Prince	Darling Nikki	Purple Rain
2vroC72fBSgFKI6p	The Moody Blues	Are You Sitting Comfortably?	On The Threshold Of A Dream
2wPQxBfn7e7MjdWu	Pixies	Blue Eyed Hexe	Indie Cindy
2wpBAJJvohmYlNLa	The Wombats	Here Comes The Anxiety	Proudly Present... A Guide To Love, Loss & Desperation (Special Edition)
2xL8QdTcXp5DnMdv	Whitney Houston	It's Not Right But It's Okay (Thunderpuss Mix)	Dance Vault Remixes - It's Not Right But It's Okay
2y6fV3mWvNEqSdPv	Natalie Imbruglia	Beauty on the Fire	White Lilies Island
2yArja7FuST1MJd2	Nirvana	Dumb	In Utero - 20th Anniversary Remaster
2yPZFu1aEPIiugQP	Between the Buried and Me	Blot	Automata I
2ylSuANrUJNRPmG6	Blue Öyster Cult	Don't Turn Your Back	Fire of Unknown Origin
2ypE2PjWKJLoyHsR	Lauryn Hill	Superstar	The Miseducation of Lauryn Hill
2yplse7inSaOiBgM	Xiu Xiu	Hyunhye's Theme	Dear God, I Hate Myself (Original Version)
2zI4AB1UyQclp9Tn	Doda	Dziekuje	Diamond Bitch
2zOjn1hBUfzYfGRP	Jessica Pratt	Dreams	Jessica Pratt
2zVvGAAPvbIc73pf	Cyndi Lauper	Funnel of Love	Detour
2zc3vULL5yUyH1kX	Paul Anka	Put Your Head on My Shoulder	The Very Best Of Paul Anka
305Grk7cARdFuECa	Alicia Keys	Teenage Love Affair	As I Am (Expanded Edition)
30s684qR17kdPXFt	Jesse McCartney	Back Together	In Technicolor
30s9OOAoJHxTkOEs	Lucie Silvas	What You're Made Of	Breathe In
31EmF9DBMyMEuSPe	deadmau5	Ghosts 'n' Stuff	For Lack of a Better Name (The Extended Mixes)
31nn0gSAPo0rAhB6	A Fine Frenzy	Happier	Bomb In A Birdcage
326LMSn4SJdPnm1d	Lady Gaga	Alejandro	The Fame Monster (Deluxe)
32m5suoC94ytD8Ed	Ariana Grande	7 rings	thank u, next
33Dmw7IfH4587uMq	Talking Heads	Heaven - Live	Stop Making Sense
33cQiYahny0AEjJa	GFOTY	You Don't	Call Him A Doctor
33sXTkMdWUtQq6Iq	Lime	Your Love	Your Love
34X08ZxyRV0GJF75	Girl In Red	watch you sleep.	watch you sleep.
36FYiHwLSgBtyzMg	Slipknot	Metabolic	Iowa
36bH1xyw3L0z9Tzo	Paul Simon	Congratulations	Paul Simon
37jPkefEWfJd234l	Client Liaison	Pretty Lovers	Client Liaison
387hbnHwBbilrbw7	Necrophagist	Advanced Corpse Tumor	Onset Of Putrefaction
38mNvmgJUzLn7Pf7	Avenged Sevenfold	Burn It Down	City Of Evil (PA Version)
39KZDvCtGRZxLH15	Riverside	Stuck Between	Voices In My Head
3A9xFYR9P4g77E8P	Pussy Riot	Make America Great Again	xxx
3AFJhhbI2bMOuY9r	Band of Horses	For Annabelle	Infinite Arms
3AukcIt4tYzkzACJ	Amber Run	I Found	5AM (Deluxe)
3BLiAQ6RsWzSOQmv	Beach House	Levitation	Depression Cherry
3ByWvUb9nHxuhlFF	Generationals	You Got Me	Heza
3C3lZdzO3GOlNSRh	Misfits	Rat Fink	Collection 2
3C58f195JibOMCY1	Markéta Irglová	The Hill	Music From The Motion Picture Once
3CZqD0mkHo85uqok	The Jam	Going Underground	Setting Sons (Super Deluxe)
3FMMhyASr6nGnaK4	Soda Stereo	Sobredosis De TV	Obras Cumbres
3FWIpbQdyNxQY58H	Marianas Trench	Astoria	Astoria
3FWPspKAxE4uPvLh	Broken Social Scene	Hotel	Broken Social Scene
3FXOryzKws5DuzFG	Penetration	Don't Dictate	Moving Targets
3Fplc5g5aTrXM1pp	Ayreon	River of Time	01011001
3FsnGzrD9FvvUsxm	Joss Stone	Drive All Night	LP1
3G6YdquxUGPnpubQ	Avril Lavigne	Bigger Wow	Head Above Water
3H7LGp3wZyxKqt0k	Natalia Oreiro	Como Te Olvido	Tu Veneno
3HDWcbqiTkira9kn	Jimmy Eat World	A Praise Chorus	Bleed American
3HIauHtkGHpgW02l	Motion City Soundtrack	Can't Finish What You Started	Even If It Kills Me
3HPU8KrO0QL5uiN9	Justin Timberlake	Don't Hold the Wall	The 20/20 Experience (Deluxe Version)
3IJy0ODNQHWHEpi4	Therion	The Invincible	Deggial
3ITm8atd8sXaBdan	globe	Anytime smokin' cigarette	FACES PLACES (DELUXE EDITION)
3JE29PEc1nCKyA47	Obscura	Ethereal Skies	Diluvium
3JEVoDdHRH9DUwH5	Aqua	Turn Back Time	Aquarium
3JT6jp2pCjf7BxDX	Daft Punk	Technologic	Human After All
3JYnx4oblR7S2TPj	Marilyn Manson	The Dope Show	Mechanical Animals
3Jam9MYrPW5WZMGY	The Adams	Konservatif	The Adams
3KFG48wFtCiK5rRC	Blind Guardian	Ashes of Eternity	Beyond The Red Mirror
3KORx8w6GH84q5rt	Boy Harsher	Motion	Country Girl (Extended Version)
3KffbFSC5lLpboqR	Beirut	Mimizan	Dark Was The Night (Red Hot Compilation)
3KhCjRoT8M0JtCNX	Cursive	The Night I Lost the Will To Fight	Cursive's Domestica
3LzJAbWOginL6gLy	Maria Bethânia	Cheiro De Amor	Mel
3MglsK5kdgSfpdmT	Whitney Houston	Hold Me	Whitney Houston
3NriP9bCFzLRbDTn	San Cisco	Nepal	San Cisco
3NyBdzSH2FNfF6i9	Céline Dion	Je crois toi	Céline... Une seule fois / Live 2013
3O8IDBqUK2S3pqF0	The Prodigy	O	Might as Well
3OOXH8KD3RmCLl0R	The Hollies	Long Cool Woman (In A Black Dress) - 1999 Remastered Version	Distant Light [1999 - Remaster] (1999 Remastered Version)
3OsQ0KZlvKJZXJPQ	Britney Spears	I Love Rock 'N' Roll	Britney (Digital Deluxe Version)
3OzbkLqFx4zPpNmV	John Frusciante	The Days Have Turned	The Will To Death
3PNN0FflXSJDEwSx	Adelitas Way	I Can Tell	Home School Valedictorian
3PXuzcWOMX97AIrs	Architects	Red Hypergiant	Lost Forever // Lost Together
3Pl9LVErGuJl8spX	Caetano Veloso	Lost In The Paradise	Caetano Veloso - 1969
3QGmrWSa2nu9i4z6	Wanessa	Se Aquela Estrela E Sua (Kiss across The Ocean)	Wanessa Camargo
3QjBz2EA6YU7GWdI	CHVRCHES	Night Sky	The Bones of What You Believe
3RMsdVpYg1f9C6ML	Miley Cyrus	Do My Thang	Bangerz (Deluxe Version)
3RSMx1HORgQ4zEnp	Evanescence	Imperfection	Imperfection
3RsQHX6UpW9shtiD	Emma Bunton	Too Many Teardrops	My Happy Place
3SdG6bPltgrwbEQk	Broadcast	Man Is Not a Bird	Haha Sound
3SezX9toHVv2DEv1	My Vitriol	Always: Your Way	Finelines
3SvKQcw3XiVmeAPo	Zé Ramalho	Frevo Mulher	Zé Ramalho Ao Vivo 2005
3T9ATaxb2FS6YS7L	Grizzly Bear	What's Wrong	Shields
3TG5SdE73K5IBVJY	Submotion Orchestra	Variations	Kites
3TIdOAlULKdqaSR0	Nico & Vinz	When the Day Comes	Black Star Elephant
3ThxO5Q3A29V2vnd	Skepta	Lyrics	Konnichiwa
3V4W61wmOLFStYxn	Within Temptation	The Truth Beneath the Rose	The Heart of Everything
3VAsukfXNv9u3OwS	Majid Jordan	Learn From Each Other	Majid Jordan
3VifQQpW9mYKT2CL	The Distillers	Coral Fang	Coral Fang (Alternate Cover PA Version)
3VufM6bRQu6lskN0	Modest Mouse	Broke	Building Nothing out of Something
3Wrd4SNwrWrejeeA	Duran Duran	Girls on Film	Duran Duran (Deluxe Edition)
3XEYqanKwXPluf4B	Gwen Stefani	The Sweet Escape	The Sweet Escape
3Xc8jB7bLI0gyjSH	Kill Paris	Magic	Galaxies Within Us
3XjZWZ3sqHQotnyS	The Weeknd	Wicked Games	Trilogy
3Y5qu2SYcGIi0hk8	K.Flay	Make Me Fade	Life as a Dog
3YARYYIT1d8MDoi4	Poe	Walk the Walk	Haunted
3YAoBXpscVDWC1yb	Stevie Nicks	Rock a Little (Go Ahead Lily)	Rock a Little
3ZqnBypsQP9ukEiQ	Só Pra Contrariar	Essa Tal Liberdade	Só Pra Contrariar
3aJOLQZy4JTPbhMF	The Sound	Jeopardy	Jeopardy
3aJwaur6wNjk3YaP	Lifehouse	Only You're The One	Almeria (Deluxe)
3bJHiu4MkEgoADAB	Bad Lip Reading	SEAGULLS! (Stop It Now)	Seagulls! (Stop It Now)
3bV2WUGKrR95RiO7	Dream Theater	Peruvian Skies	Falling Into Infinity
3bZtWd5zD6Qu0x3D	O Rappa	Linha Vermelha	O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo]
3bejCrhNQlm97r9A	Morten Harket	Half In Love Half In Hate	Wild Seed
3bkdHDIs9NoUTAnm	Coil	Slur	Horse Rotorvator
3bx5JkcFpvaB6ZDd	Lebanon Hanover	The Crater	Besides the Abyss
3cJaypWniZHpomfi	High And Mighty Color	XYZ	swamp man
3cMJTipuaJSlq27p	The Wonder Years	Local Man Ruins Everything	Suburbia I've Given You All and Now I'm Nothing (Deluxe Version)
3cRc4uaYwY52GBTm	Alton Ellis	I'm Still in Love	Sons Of Jamaica - Alton Ellis
3dvaSAl2q5Auvbgm	PJ Harvey	Water	To Bring You My Love
3e0XQKMklZTueWyP	Severed Heads	All Saints Day	Rotund for Success
3eZsEzDeN2LfgNMO	Mac DeMarco	Sherrill	2
3ex7QEcWR0QXI7U2	Neutral Milk Hotel	In the Aeroplane Over the Sea	In the Aeroplane Over the Sea
3fZZUSmTGTIhBQdc	The Maine	Time to Go	Can't Stop Won't Stop
3faYOQ867TjLuWQz	Bob Marley & The Wailers	Redemption Song	Uprising
3fuOrQt9qqGmPNQY	John Frusciante	My Smile Is A Rifle	Niandra LaDes And Usually Just A T-Shirt
3gAarzjRjvrlMdeN	Julio Iglesias	El Choclo	Tango
3gLEqubu3CcWQGY8	E-girls	Go! Go! Let's Go!	E.G. CRAZY
3gyuxPBeTCFUOdbc	Ave Sangria	Dois Navegantes	Ave Sangria
3hTje4EWDDlIWgUG	Tori Amos	Hey Jupiter	Boys For Pele (Deluxe)
3i394DmatIw6YlPs	Empire! Empire! (I Was a Lonely Estate)	It Happened Because You Left	What It Takes To Move Forward
3i51ZjU8JtB0y3fa	a-ha	Living a Boy's Adventure Tale	Hunting High And Low
3iFxrAhJX08fEpTY	Antony and the Johnsons	Cut the World	Cut The World
3jD6xk7bvVmyxioD	Depeche Mode	Should Be Higher	Delta Machine
3jO1z2HwJTvJFzcs	DUDA BEAT	Todo Carinho	Sinto Muito
3jZ9kyF9qmMjIj14	Propagandhi	Victory Lap	Victory Lap (Deluxe Edition)
3kAIoRnx8aJhupuI	Three Days Grace	The Real You	Human
3kJHvjAkOZkhJriQ	Doves	Ambition	Some Cities
3kMWkPjw5TnjZwhw	Mudvayne	Out To Pasture	Mudvayne
3kMyO7KpX68flfKw	Sabrina Claudio	Natural	About Time
3kZYZkodggsE0lbr	Devin Townsend Project	Offer Your Light	Transcendence (Deluxe Edition)
3kjR92kZBsyFnY8a	Darkthrone	Wisdom Of The Dead	F.O.A.D
3l32faScrYNVf1rT	Mitski	Two Slow Dancers	Be the Cowboy
3lvPx9HE1SWqlznN	Lauren Alaina	Road Less Traveled	Road Less Traveled
3mUOW6jZzycPjlxZ	Calvin Harris	Limits	Ready For The Weekend
3nH9ccLdKAGkAB4o	Róisín Murphy	Exploitation	Hairless Toys
3nPn3n2vAGS8bhzp	A Place to Bury Strangers	My Weakness	A Place to Bury Strangers
3nyBVvfkXCaY08ND	Dead Kennedys	California Über Alles	Give Me Convenience or Give Me Death
3oksLqX2eLj6uegt	Buffalo Springfield	Pretty Girl Why	Last Time Around
3pE71j3pC1Cl8h5I	The Cranberries	No Need to Argue	No Need To Argue
3puEiVevhqrziT7t	Selena	Si Una Vez	Amor Prohibido
3q9c7eDhgc5kN9lS	Elton John	Nikita	Ice On Fire
3qU8FreYv8VaAqf3	Passion Pit	For Sondra (It Means the World to Me)	Tremendous Sea of Love
3qnq7Nm1DMbpFq5d	In Strict Confidence	Morpheus	Utopia
3qrpL2zETF7OPMub	Kimbra	Call Me	Vows (Deluxe Version)
3quqich7o2WiCMNw	Chase & Status	No Problem	No More Idols
3rPG4lcjVX9ayHvf	MDO	Te Quise Olvidar	Subir Al Cielo
3rmHRodVfhHkzFYy	Little Dragon	Recommendation	Best Of
3rv3jMJq4kmpHLjr	Streetlight Manifesto	A Moment Of Violence	Everything Goes Numb
3s6qDbF8qsvcfmeY	Noel Gallagher's High Flying Birds	The Girl With X-Ray Eyes	Chasing Yesterday
3sJTyacXESMVxlt4	Charlotte Perrelli	Hero	Hero
3saT0fjF814XQz3y	Laszlo	Gravity	Liftoff
3shVYEPlNUCRIuSM	Prince	Feel Good, Feel Better, Feel Wonderful	LOtUSFLOW3R
